epoch,accuracy,loss,val_accuracy,val_loss
0,0.03778325021266937,3.3637754917144775,0.033103447407484055,3.358055353164673
1,0.08078818023204803,3.3328897953033447,0.09517241269350052,3.3311665058135986
2,0.12325122952461243,3.296130657196045,0.1441379338502884,3.275604486465454
3,0.15842364728450775,3.2649600505828857,0.1910344809293747,3.2358415126800537
4,0.19527094066143036,3.2308809757232666,0.2137930989265442,3.2143654823303223
5,0.2118719220161438,3.212080240249634,0.16482758522033691,3.2607920169830322
6,0.2263546735048294,3.1979267597198486,0.21793103218078613,3.2059621810913086
7,0.2359113246202469,3.187157154083252,0.2151724100112915,3.2082691192626953
8,0.2451724112033844,3.1791412830352783,0.22068965435028076,3.2013213634490967
9,0.25502464175224304,3.169724225997925,0.24896551668643951,3.172106981277466
10,0.26354679465293884,3.1611993312835693,0.23862068355083466,3.1834518909454346
11,0.27167487144470215,3.1538872718811035,0.26620689034461975,3.160797119140625
12,0.29798030853271484,3.1274802684783936,0.27586206793785095,3.145625591278076
13,0.31847289204597473,3.1074514389038086,0.29655173420906067,3.1296238899230957
14,0.33280786871910095,3.0931549072265625,0.28689655661582947,3.135063886642456
15,0.3446798026561737,3.0815868377685547,0.27448275685310364,3.1493053436279297
16,0.3523152768611908,3.07454252243042,0.29034483432769775,3.134664297103882
17,0.36113300919532776,3.064758777618408,0.31172412633895874,3.1158394813537598
18,0.3708867132663727,3.056138038635254,0.32620689272880554,3.0975253582000732
19,0.38172414898872375,3.0456771850585938,0.19310344755649567,3.2272045612335205
20,0.3884236514568329,3.0382823944091797,0.33103448152542114,3.092217445373535
21,0.3980295658111572,3.0286171436309814,0.32965517044067383,3.0962493419647217
22,0.40527093410491943,3.020998954772949,0.34551724791526794,3.0807957649230957
23,0.4096059203147888,3.016618490219116,0.33862069249153137,3.087005615234375
24,0.41615763306617737,3.0102338790893555,0.341379314661026,3.082690715789795
25,0.4250246286392212,3.0019171237945557,0.29517242312431335,3.126826763153076
26,0.43246304988861084,2.9942450523376465,0.3510344922542572,3.0745933055877686
27,0.43817734718322754,2.9882125854492188,0.33862069249153137,3.0833523273468018
28,0.4449753761291504,2.980771541595459,0.3524138033390045,3.069835662841797
29,0.4517241418361664,2.9736945629119873,0.35655173659324646,3.067826986312866
