epoch,accuracy,loss,val_accuracy,val_loss
0,0.6300985217094421,1.1815166473388672,0.5710344910621643,1.3810820579528809
1,0.6370936036109924,1.1632579565048218,0.5634482502937317,1.4067624807357788
2,0.643842339515686,1.1485249996185303,0.5731034278869629,1.3536486625671387
3,0.6439408659934998,1.1337180137634277,0.5675861835479736,1.4024344682693481
4,0.6453201770782471,1.130806803703308,0.5531034469604492,1.4548099040985107
5,0.6522660255432129,1.1153361797332764,0.5572413802146912,1.4142554998397827
6,0.6572906374931335,1.0958714485168457,0.5765517354011536,1.3576879501342773
7,0.6555665135383606,1.0961359739303589,0.5903448462486267,1.3130700588226318
8,0.6587192416191101,1.0829766988754272,0.5889655351638794,1.3038417100906372
9,0.665517270565033,1.067864179611206,0.586896538734436,1.2854424715042114
10,0.6625615954399109,1.0691927671432495,0.5806896686553955,1.3522995710372925
11,0.6679803133010864,1.0552561283111572,0.5903448462486267,1.302838683128357
12,0.6700985431671143,1.045285701751709,0.591034471988678,1.2968968152999878
13,0.6737930774688721,1.036189317703247,0.5882758498191833,1.3301819562911987
14,0.676600992679596,1.0231901407241821,0.591724157333374,1.3030019998550415
15,0.6926108598709106,0.9881861209869385,0.6055172681808472,1.2350434064865112
16,0.6958128213882446,0.9767522215843201,0.6068965792655945,1.2248072624206543
17,0.6943349838256836,0.9775431156158447,0.6110345125198364,1.217368245124817
18,0.6961084008216858,0.9718804955482483,0.6089655160903931,1.2485125064849854
19,0.6976847052574158,0.9640728235244751,0.6027586460113525,1.2614163160324097
20,0.697733998298645,0.9653615951538086,0.6082758903503418,1.2302769422531128
21,0.6964532136917114,0.9634027481079102,0.6117241382598877,1.2299052476882935
22,0.6949260830879211,0.9641371369361877,0.6068965792655945,1.218915343284607
23,0.7033990025520325,0.947395920753479,0.6075862050056458,1.2552509307861328
24,0.7074384093284607,0.9449673891067505,0.6110345125198364,1.244032621383667
25,0.7042364478111267,0.9440925121307373,0.6062068939208984,1.2462841272354126
26,0.7006896734237671,0.9484500288963318,0.6062068939208984,1.2523152828216553
27,0.7025123238563538,0.9488818049430847,0.6062068939208984,1.2537306547164917
28,0.7055172324180603,0.9461447596549988,0.6089655160903931,1.2453457117080688
29,0.7073891758918762,0.9413011074066162,0.6103448271751404,1.2473902702331543
30,0.7066502571105957,0.9426409602165222,0.6068965792655945,1.250801920890808
31,0.7070935964584351,0.9442633986473083,0.6075862050056458,1.2510526180267334
32,0.7067980170249939,0.9459168910980225,0.6096552014350891,1.2472134828567505
33,0.7028079032897949,0.9471046328544617,0.6110345125198364,1.2482759952545166
34,0.7053201794624329,0.9423408508300781,0.6137930750846863,1.2478206157684326
35,0.7047783136367798,0.942243218421936,0.6082758903503418,1.2460166215896606
36,0.706403911113739,0.9417412877082825,0.6082758903503418,1.2439502477645874
37,0.7073891758918762,0.9396840333938599,0.6096552014350891,1.248757004737854
38,0.701871931552887,0.948750376701355,0.612413763999939,1.245428204536438
39,0.7053694725036621,0.9415662288665771,0.6117241382598877,1.2434666156768799
40,0.7083251476287842,0.9378907084465027,0.6082758903503418,1.246739149093628
41,0.7036453485488892,0.9441686272621155,0.6117241382598877,1.2452551126480103
42,0.7061083912849426,0.9457362294197083,0.6110345125198364,1.2444367408752441
43,0.7052216529846191,0.9400034546852112,0.612413763999939,1.244280219078064
44,0.7051231265068054,0.9424223303794861,0.612413763999939,1.24639093875885
45,0.7040886878967285,0.9473745226860046,0.612413763999939,1.2432613372802734
46,0.7058128118515015,0.9439877271652222,0.6096552014350891,1.2483954429626465
47,0.7062069177627563,0.9383692741394043,0.6144827604293823,1.2469075918197632
48,0.7048768401145935,0.9453641772270203,0.6082758903503418,1.2468966245651245
49,0.7052216529846191,0.9409328699111938,0.6137930750846863,1.2446250915527344
50,0.7085714340209961,0.9369754195213318,0.6096552014350891,1.245331048965454
51,0.7046305537223816,0.9450582265853882,0.6103448271751404,1.247531533241272
52,0.7037438154220581,0.9431856274604797,0.6110345125198364,1.2436585426330566
53,0.7072413563728333,0.9413789510726929,0.6103448271751404,1.2429991960525513
54,0.7031034231185913,0.9442876577377319,0.612413763999939,1.245052695274353
55,0.7072906494140625,0.9360285997390747,0.6082758903503418,1.2442877292633057
56,0.7057635188102722,0.9405770897865295,0.6137930750846863,1.2411285638809204
57,0.7047290802001953,0.9477114677429199,0.6117241382598877,1.2425904273986816
58,0.7027093768119812,0.941556990146637,0.6110345125198364,1.2447694540023804
59,0.7084236741065979,0.9355670809745789,0.6117241382598877,1.2436243295669556
60,0.7067487835884094,0.9388354420661926,0.612413763999939,1.245202898979187
61,0.7062561511993408,0.9435259103775024,0.6110345125198364,1.2458093166351318
62,0.7039901614189148,0.944000244140625,0.6096552014350891,1.244455099105835
63,0.7027093768119812,0.9428372383117676,0.6096552014350891,1.2458350658416748
64,0.7071428298950195,0.9389150142669678,0.6089655160903931,1.2447352409362793
65,0.7051231265068054,0.9451053738594055,0.6096552014350891,1.2438902854919434
66,0.7105911374092102,0.9393541216850281,0.6089655160903931,1.2428340911865234
67,0.7036945819854736,0.9404310584068298,0.6082758903503418,1.2450886964797974
68,0.7079310417175293,0.9403976202011108,0.6110345125198364,1.2466378211975098
69,0.7051231265068054,0.9440698027610779,0.6089655160903931,1.2461243867874146
70,0.7082758545875549,0.9327091574668884,0.6117241382598877,1.2449007034301758
71,0.7093595862388611,0.9331775307655334,0.6110345125198364,1.2414363622665405
72,0.7056650519371033,0.9351394176483154,0.6103448271751404,1.2454789876937866
73,0.706551730632782,0.9409627914428711,0.6110345125198364,1.2469795942306519
74,0.7082266211509705,0.9375664591789246,0.6096552014350891,1.2447668313980103
75,0.7091625332832336,0.9354467988014221,0.6103448271751404,1.2434111833572388
76,0.7068965435028076,0.9391747117042542,0.6103448271751404,1.2465457916259766
77,0.7107881903648376,0.9404782056808472,0.6117241382598877,1.2429497241973877
78,0.7044827342033386,0.938430666923523,0.6110345125198364,1.2415640354156494
79,0.708029568195343,0.9345160722732544,0.6110345125198364,1.2467923164367676
