epoch,accuracy,loss,val_accuracy,val_loss
0,0.05916256085038185,3.365098476409912,0.03448275849223137,3.3903753757476807
1,0.06280788034200668,3.361917734146118,0.04827586188912392,3.3755879402160645
2,0.05950738862156868,3.365229845046997,0.03448275849223137,3.390369415283203
3,0.06586206704378128,3.358922004699707,0.06620689481496811,3.358649969100952
4,0.06600984930992126,3.358818531036377,0.06758620589971542,3.3572113513946533
5,0.06714285910129547,3.357646942138672,0.053793102502822876,3.3710625171661377
6,0.05802955850958824,3.3667733669281006,0.05517241358757019,3.369662284851074
7,0.06665024906396866,3.3581247329711914,0.06620689481496811,3.358600378036499
8,0.0633004903793335,3.361470937728882,0.05517241358757019,3.369671106338501
9,0.06694581359624863,3.3578453063964844,0.06689655035734177,3.3579320907592773
