epoch,accuracy,loss,val_accuracy,val_loss
0,0.03463054075837135,3.364555597305298,0.03448275849223137,3.3616042137145996
1,0.05211822688579559,3.3552908897399902,0.0517241396009922,3.348615884780884
2,0.0974876880645752,3.32395601272583,0.12275861948728561,3.3032515048980713
3,0.1297536939382553,3.2940165996551514,0.09655172377824783,3.3280279636383057
4,0.16990147531032562,3.256577491760254,0.18344826996326447,3.2372608184814453
5,0.19906404614448547,3.230076313018799,0.1862068921327591,3.2417521476745605
6,0.2291625589132309,3.2007110118865967,0.13310344517230988,3.2869174480438232
7,0.24320197105407715,3.1853063106536865,0.237931028008461,3.1903185844421387
8,0.2551231384277344,3.1734819412231445,0.2475862056016922,3.1748955249786377
9,0.26428571343421936,3.1643097400665283,0.2620689570903778,3.1618690490722656
10,0.2696059048175812,3.1583878993988037,0.2620689570903778,3.1587159633636475
11,0.2760591208934784,3.151393413543701,0.27379310131073,3.15089750289917
12,0.28083744645118713,3.1461524963378906,0.27379310131073,3.152606725692749
13,0.28605911135673523,3.14088773727417,0.2800000011920929,3.1418418884277344
14,0.29177340865135193,3.135263681411743,0.2682758569717407,3.1565535068511963
15,0.2974384129047394,3.1300199031829834,0.2931034564971924,3.1341702938079834
16,0.29965516924858093,3.1279797554016113,0.2931034564971924,3.131225824356079
17,0.30487683415412903,3.1225996017456055,0.2896551787853241,3.1317410469055176
18,0.30980294942855835,3.1176810264587402,0.2875862121582031,3.1385741233825684
19,0.3155665099620819,3.112698554992676,0.3006896674633026,3.1258037090301514
20,0.3177340030670166,3.109055757522583,0.29655173420906067,3.127171277999878
21,0.3224138021469116,3.1040802001953125,0.3062068819999695,3.119422435760498
22,0.3255172371864319,3.101184844970703,0.30137932300567627,3.120847702026367
23,0.32965517044067383,3.0977730751037598,0.3006896674633026,3.1226508617401123
24,0.33418717980384827,3.092209577560425,0.31448274850845337,3.1092281341552734
25,0.341379314661026,3.0867276191711426,0.3020689785480499,3.1240062713623047
26,0.3433990180492401,3.083702325820923,0.3110344707965851,3.1104681491851807
27,0.3473891615867615,3.0796494483947754,0.3110344707965851,3.1149814128875732
28,0.35019704699516296,3.0769031047821045,0.3075861930847168,3.1201162338256836
29,0.35201969742774963,3.0747480392456055,0.2972413897514343,3.1232855319976807
