epoch,accuracy,loss,val_accuracy,val_loss
0,0.03926108404994011,3.3631954193115234,0.0648275837302208,3.3522605895996094
1,0.09600985050201416,3.3232569694519043,0.15310344099998474,3.274942398071289
2,0.16246305406093597,3.2647018432617188,0.18965516984462738,3.2328734397888184
3,0.19285714626312256,3.232327938079834,0.20827586948871613,3.2203195095062256
4,0.21571429073810577,3.2094624042510986,0.22068965435028076,3.202465295791626
5,0.23364531993865967,3.1921257972717285,0.24137930572032928,3.183567523956299
6,0.24955664575099945,3.1755309104919434,0.22206896543502808,3.200824737548828
7,0.2607881724834442,3.164114475250244,0.23517242074012756,3.191840410232544
8,0.26660099625587463,3.158658266067505,0.26137930154800415,3.163585662841797
9,0.2782266139984131,3.1474459171295166,0.2731034457683563,3.1518993377685547
10,0.2882266044616699,3.1370930671691895,0.30137932300567627,3.1217141151428223
11,0.29684728384017944,3.127614974975586,0.2972413897514343,3.1304264068603516
12,0.3077339828014374,3.118351459503174,0.30827584862709045,3.114790439605713
13,0.3165024518966675,3.108565330505371,0.33103448152542114,3.0957882404327393
14,0.3240886628627777,3.100782871246338,0.29517242312431335,3.129756212234497
15,0.3324630558490753,3.093052864074707,0.33103448152542114,3.0961523056030273
16,0.33684730529785156,3.088836431503296,0.32137930393218994,3.10204815864563
17,0.34325122833251953,3.0821962356567383,0.343448281288147,3.0805442333221436
18,0.3531034588813782,3.07243275642395,0.3496551811695099,3.0761051177978516
19,0.35733988881111145,3.068620443344116,0.30689653754234314,3.1184027194976807
20,0.366305410861969,3.059997320175171,0.3427586257457733,3.082003593444824
21,0.37384235858917236,3.051847457885742,0.3703448176383972,3.0587260723114014
22,0.38044336438179016,3.045240879058838,0.35655173659324646,3.065196990966797
23,0.3894581198692322,3.036926031112671,0.37172412872314453,3.0551087856292725
24,0.4029064178466797,3.023914337158203,0.35034483671188354,3.070683240890503
25,0.4070935845375061,3.0201358795166016,0.36689653992652893,3.0580296516418457
26,0.4126600921154022,3.0131564140319824,0.3820689618587494,3.0433478355407715
27,0.4234975278377533,3.002875566482544,0.36000001430511475,3.0647764205932617
28,0.4251231551170349,3.0007965564727783,0.3903448283672333,3.0367379188537598
29,0.4341379404067993,2.9919800758361816,0.38137930631637573,3.0422439575195312
