epoch,accuracy,loss,val_accuracy,val_loss
0,0.03674876689910889,3.367177963256836,0.04275862127542496,3.3670592308044434
1,0.039507389068603516,3.366941213607788,0.03999999910593033,3.366762638092041
2,0.037241380661726,3.366480588912964,0.035172414034605026,3.3659260272979736
3,0.04059113189578056,3.3627805709838867,0.059310343116521835,3.3517918586730957
4,0.0786699503660202,3.3356306552886963,0.12275861948728561,3.307323932647705
5,0.11270935833454132,3.305745840072632,0.14482758939266205,3.274698257446289
6,0.13990147411823273,3.28139591217041,0.1503448337316513,3.269395589828491
7,0.15655171871185303,3.2652716636657715,0.10000000149011612,3.3178627490997314
8,0.16950738430023193,3.2527387142181396,0.18689654767513275,3.2371373176574707
9,0.18261083960533142,3.2389869689941406,0.18965516984462738,3.2347252368927
10,0.19896551966667175,3.224675178527832,0.19310344755649567,3.2319302558898926
11,0.2136453241109848,3.2114617824554443,0.15931034088134766,3.2581677436828613
12,0.2261083722114563,3.1994681358337402,0.21448275446891785,3.213142156600952
13,0.23625615239143372,3.189091682434082,0.22206896543502808,3.2025482654571533
14,0.24507388472557068,3.1811397075653076,0.21448275446891785,3.210840940475464
15,0.24916255474090576,3.1752326488494873,0.20965516567230225,3.2110543251037598
16,0.25832512974739075,3.1658577919006348,0.2441379278898239,3.1777496337890625
17,0.26330047845840454,3.1622259616851807,0.22758620977401733,3.1994447708129883
18,0.27256157994270325,3.153085947036743,0.22551724314689636,3.19490122795105
19,0.271724134683609,3.1526222229003906,0.2393103390932083,3.1818864345550537
20,0.27635467052459717,3.1471710205078125,0.2199999988079071,3.2046821117401123
21,0.2822660207748413,3.142516851425171,0.24827586114406586,3.1753363609313965
22,0.28704434633255005,3.137890577316284,0.2572413682937622,3.167362689971924
23,0.2934975326061249,3.131577253341675,0.24344827234745026,3.184283494949341
24,0.29581281542778015,3.1299233436584473,0.2606896460056305,3.1638388633728027
25,0.30103448033332825,3.124453544616699,0.271724134683609,3.1485674381256104
26,0.30610838532447815,3.118133783340454,0.2834482789039612,3.142137050628662
27,0.3062068819999695,3.1188433170318604,0.2827586233615875,3.1434152126312256
28,0.3133004903793335,3.11187744140625,0.2931034564971924,3.131967544555664
29,0.31719210743904114,3.107280731201172,0.2834482789039612,3.138463020324707
