epoch,accuracy,loss,val_accuracy,val_loss
0,0.03822660073637962,3.3636515140533447,0.04551723971962929,3.3536643981933594
1,0.08935960382223129,3.331403970718384,0.11862068623304367,3.297368049621582
2,0.147192120552063,3.2769839763641357,0.17862069606781006,3.2491555213928223
3,0.18093596398830414,3.2436938285827637,0.17862069606781006,3.2410707473754883
4,0.19576354324817657,3.2287073135375977,0.2089655101299286,3.212045431137085
5,0.21290640532970428,3.2117578983306885,0.19517241418361664,3.2257862091064453
6,0.22541871666908264,3.1993563175201416,0.21655172109603882,3.205343723297119
7,0.2335960566997528,3.19231915473938,0.23862068355083466,3.186251640319824
8,0.24054187536239624,3.1849570274353027,0.2427586168050766,3.1825757026672363
9,0.24768473207950592,3.177464008331299,0.24068965017795563,3.182612895965576
10,0.2543349862098694,3.169894218444824,0.24137930572032928,3.1817891597747803
11,0.2593103349208832,3.165698528289795,0.26482757925987244,3.1603360176086426
12,0.26467978954315186,3.1598265171051025,0.2606896460056305,3.1673717498779297
13,0.27078816294670105,3.154252529144287,0.26758620142936707,3.1580629348754883
14,0.2778325080871582,3.1475183963775635,0.2655172348022461,3.157813549041748
15,0.28236451745033264,3.1425418853759766,0.2703448235988617,3.153224229812622
16,0.28665024042129517,3.139014482498169,0.2689655125141144,3.1553452014923096
17,0.2926108241081238,3.132473945617676,0.2786206901073456,3.1464321613311768
18,0.2975369393825531,3.128044843673706,0.2606896460056305,3.163735866546631
19,0.3018226623535156,3.123724937438965,0.27241379022598267,3.153965473175049
20,0.3079310357570648,3.1180169582366943,0.27724137902259827,3.1459381580352783
21,0.31182265281677246,3.1145219802856445,0.2779310345649719,3.1459381580352783
22,0.3199014663696289,3.105355739593506,0.3006896674633026,3.1225669384002686
23,0.32315272092819214,3.1024746894836426,0.2641379237174988,3.1595659255981445
24,0.32965517044067383,3.096254587173462,0.2924138009548187,3.130443811416626
25,0.33610838651657104,3.0894598960876465,0.3124137818813324,3.1109375953674316
26,0.3412807881832123,3.0841565132141113,0.317241370677948,3.1062777042388916
27,0.34842365980148315,3.0777974128723145,0.3103448152542114,3.1157636642456055
28,0.3525615632534027,3.0730032920837402,0.3103448152542114,3.1146225929260254
29,0.36049261689186096,3.0650393962860107,0.3206896483898163,3.102675676345825
